Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
38521,01-19-2018,3.0434E+15,1,tonkotsu ramen
38522,01-19-2018,3.0434E+15,1,tonkotsu ramen
38523,01-19-2018,2.02538E+15,1,spicy miso ramen
38524,01-19-2018,2.02538E+15,1,spicy miso ramen
38525,01-19-2018,6.84228E+14,1,truffle butter ramen
38526,01-19-2018,6.84228E+14,1,truffle butter ramen
38527,01-19-2018,1.39484E+15,1,spicy miso ramen
38528,01-19-2018,1.39484E+15,1,spicy miso ramen
38529,01-19-2018,6.18658E+15,1,vegetarian spicy miso
38530,01-19-2018,6.18658E+15,1,vegetarian spicy miso
38531,01-19-2018,7.17189E+15,1,shio ramen
38532,01-19-2018,7.17189E+15,1,shio ramen
38533,01-19-2018,3.94478E+15,3,burnt garlic tonkotsu ramen
38534,01-19-2018,3.94478E+15,3,burnt garlic tonkotsu ramen
38535,01-19-2018,1.23286E+15,1,burnt garlic tonkotsu ramen
38536,01-19-2018,1.23286E+15,1,burnt garlic tonkotsu ramen
38537,01-19-2018,3.20962E+15,1,shio ramen
38538,01-19-2018,3.20962E+15,1,shio ramen
38539,01-19-2018,6.0972E+15,2,vegetarian curry + king trumpet mushroom ramen
38540,01-19-2018,6.0972E+15,2,vegetarian curry + king trumpet mushroom ramen
38541,01-19-2018,4.44151E+15,1,burnt garlic tonkotsu ramen
38542,01-19-2018,4.44151E+15,1,burnt garlic tonkotsu ramen
38543,01-19-2018,5.23238E+15,1,vegetarian spicy miso
38544,01-19-2018,5.23238E+15,1,vegetarian spicy miso
38545,01-20-2018,8.82821E+15,1,soft-shell miso crab ramen
38546,01-20-2018,8.82821E+15,1,soft-shell miso crab ramen
38547,01-20-2018,6.68932E+15,1,truffle butter ramen
38548,01-20-2018,6.68932E+15,1,truffle butter ramen
38549,01-20-2018,8.86941E+15,2,vegetarian spicy miso
38550,01-20-2018,8.86941E+15,2,vegetarian spicy miso
38551,01-20-2018,6.01075E+15,1,tori paitan ramen
38552,01-20-2018,6.01075E+15,1,tori paitan ramen
38553,01-20-2018,7.01805E+15,2,nagomi shoyu
38554,01-20-2018,7.01805E+15,2,nagomi shoyu
38555,01-20-2018,7.63187E+15,1,nagomi shoyu
38556,01-20-2018,7.63187E+15,1,nagomi shoyu
38557,01-20-2018,2.52309E+15,1,miso crab ramen
38558,01-20-2018,2.52309E+15,1,miso crab ramen
38559,01-20-2018,3.54754E+15,1,vegetarian curry + king trumpet mushroom ramen
38560,01-20-2018,3.54754E+15,1,vegetarian curry + king trumpet mushroom ramen
38561,01-20-2018,1.93461E+15,1,spicy miso ramen
38562,01-20-2018,1.93461E+15,1,spicy miso ramen
38563,01-20-2018,9.58704E+15,1,vegetarian curry + king trumpet mushroom ramen
38564,01-20-2018,9.58704E+15,1,vegetarian curry + king trumpet mushroom ramen
38565,01-20-2018,9.42711E+15,1,miso crab ramen
38566,01-20-2018,9.42711E+15,1,miso crab ramen
38567,01-20-2018,4.0843E+15,1,vegetarian curry + king trumpet mushroom ramen
38568,01-20-2018,4.0843E+15,1,vegetarian curry + king trumpet mushroom ramen
38569,01-20-2018,2.97644E+15,1,truffle butter ramen
38570,01-20-2018,2.97644E+15,1,truffle butter ramen
38571,01-20-2018,1.49377E+15,1,tonkotsu ramen
38572,01-20-2018,1.49377E+15,1,tonkotsu ramen
38573,01-20-2018,8.3618E+15,1,spicy miso ramen
38574,01-20-2018,8.3618E+15,1,spicy miso ramen
38575,01-20-2018,1.33204E+15,1,nagomi shoyu
38576,01-20-2018,1.33204E+15,1,nagomi shoyu
38577,01-20-2018,4.45764E+14,2,shio ramen
38578,01-20-2018,4.45764E+14,2,shio ramen
38579,01-20-2018,5.44728E+15,2,tonkotsu ramen
38580,01-20-2018,5.44728E+15,2,tonkotsu ramen
38581,01-20-2018,8.579E+15,1,tonkotsu ramen
38582,01-20-2018,8.579E+15,1,tonkotsu ramen
38583,01-20-2018,1.40232E+15,1,vegetarian curry + king trumpet mushroom ramen
38584,01-20-2018,1.40232E+15,1,vegetarian curry + king trumpet mushroom ramen
38585,01-20-2018,7.52122E+15,4,truffle butter ramen
38586,01-20-2018,7.52122E+15,4,truffle butter ramen
38587,01-20-2018,4.99935E+15,1,vegetarian curry + king trumpet mushroom ramen
38588,01-20-2018,4.99935E+15,1,vegetarian curry + king trumpet mushroom ramen
38589,01-20-2018,1.18064E+15,3,miso crab ramen
38590,01-20-2018,1.18064E+15,3,miso crab ramen
38591,01-20-2018,9.29281E+15,1,shio ramen
38592,01-20-2018,9.29281E+15,1,shio ramen
38593,01-20-2018,8.82011E+15,1,nagomi shoyu
38594,01-20-2018,8.82011E+15,1,nagomi shoyu
38595,01-20-2018,4.13928E+15,1,shio ramen
38596,01-20-2018,4.13928E+15,1,shio ramen
38597,01-20-2018,5.79724E+15,1,tori paitan ramen
38598,01-20-2018,5.79724E+15,1,tori paitan ramen
38599,01-20-2018,8.83745E+15,1,vegetarian curry + king trumpet mushroom ramen
38600,01-20-2018,8.83745E+15,1,vegetarian curry + king trumpet mushroom ramen
38601,01-20-2018,8.03943E+15,1,tonkotsu ramen
38602,01-20-2018,8.03943E+15,1,tonkotsu ramen
38603,01-20-2018,7.60158E+15,2,vegetarian spicy miso
38604,01-20-2018,7.60158E+15,2,vegetarian spicy miso
38605,01-20-2018,9.07121E+15,1,shio ramen
38606,01-20-2018,9.07121E+15,1,shio ramen
38607,01-20-2018,3.26853E+15,1,soft-shell miso crab ramen
38608,01-20-2018,3.26853E+15,1,soft-shell miso crab ramen
38609,01-20-2018,9.56254E+15,1,burnt garlic tonkotsu ramen
38610,01-20-2018,9.56254E+15,1,burnt garlic tonkotsu ramen
38611,01-20-2018,2.98649E+15,1,truffle butter ramen
38612,01-20-2018,2.98649E+15,1,truffle butter ramen
38613,01-20-2018,5.17141E+15,1,tonkotsu ramen
38614,01-20-2018,5.17141E+15,1,tonkotsu ramen
38615,01-20-2018,1.50333E+15,1,burnt garlic tonkotsu ramen
38616,01-20-2018,1.50333E+15,1,burnt garlic tonkotsu ramen
38617,01-20-2018,5.77151E+15,1,nagomi shoyu
38618,01-20-2018,5.77151E+15,1,nagomi shoyu
38619,01-20-2018,8.97028E+14,3,tori paitan ramen
38620,01-20-2018,8.97028E+14,3,tori paitan ramen
38621,01-20-2018,2.92071E+15,1,tonkotsu ramen
38622,01-20-2018,2.92071E+15,1,tonkotsu ramen
38623,01-20-2018,2.26328E+15,4,burnt garlic tonkotsu ramen
38624,01-20-2018,2.26328E+15,4,burnt garlic tonkotsu ramen
38625,01-20-2018,3.62953E+15,1,spicy miso ramen
38626,01-20-2018,3.62953E+15,1,spicy miso ramen
38627,01-20-2018,8.16497E+15,1,soft-shell miso crab ramen
38628,01-20-2018,8.16497E+15,1,soft-shell miso crab ramen
38629,01-20-2018,4.53205E+15,1,spicy miso ramen
38630,01-20-2018,4.53205E+15,1,spicy miso ramen
38631,01-20-2018,8.71633E+15,1,tonkotsu ramen
38632,01-20-2018,8.71633E+15,1,tonkotsu ramen
38633,01-20-2018,2.58555E+15,1,tonkotsu ramen
38634,01-20-2018,2.58555E+15,1,tonkotsu ramen
38635,01-20-2018,5.88263E+15,1,spicy miso ramen
38636,01-20-2018,5.88263E+15,1,spicy miso ramen
38637,01-20-2018,6.10025E+15,1,burnt garlic tonkotsu ramen
38638,01-20-2018,6.10025E+15,1,burnt garlic tonkotsu ramen
38639,01-20-2018,3.24166E+15,1,soft-shell miso crab ramen
38640,01-20-2018,3.24166E+15,1,soft-shell miso crab ramen
38641,01-20-2018,3.74252E+15,1,nagomi shoyu
38642,01-20-2018,3.74252E+15,1,nagomi shoyu
38643,01-20-2018,3.3467E+15,1,nagomi shoyu
38644,01-20-2018,3.3467E+15,1,nagomi shoyu
38645,01-20-2018,2.81323E+15,1,nagomi shoyu
38646,01-20-2018,2.81323E+15,1,nagomi shoyu
38647,01-20-2018,3.00141E+15,3,miso crab ramen
38648,01-20-2018,3.00141E+15,3,miso crab ramen
38649,01-20-2018,2.04866E+15,1,miso crab ramen
38650,01-20-2018,2.04866E+15,1,miso crab ramen
38651,01-20-2018,6.11925E+15,3,vegetarian curry + king trumpet mushroom ramen
38652,01-20-2018,6.11925E+15,3,vegetarian curry + king trumpet mushroom ramen
38653,01-20-2018,1.90943E+14,1,nagomi shoyu
38654,01-20-2018,1.90943E+14,1,nagomi shoyu
38655,01-20-2018,4.09934E+15,1,tonkotsu ramen
38656,01-20-2018,4.09934E+15,1,tonkotsu ramen
38657,01-20-2018,7.85642E+15,3,truffle butter ramen
38658,01-20-2018,7.85642E+15,3,truffle butter ramen
38659,01-20-2018,3.06246E+15,1,miso crab ramen
38660,01-20-2018,3.06246E+15,1,miso crab ramen
38661,01-20-2018,2.10072E+15,1,vegetarian spicy miso
38662,01-20-2018,2.10072E+15,1,vegetarian spicy miso
38663,01-20-2018,3.95552E+15,1,vegetarian spicy miso
38664,01-20-2018,3.95552E+15,1,vegetarian spicy miso
38665,01-20-2018,2.71006E+15,1,vegetarian spicy miso
38666,01-20-2018,2.71006E+15,1,vegetarian spicy miso
38667,01-20-2018,9.12797E+15,1,truffle butter ramen
38668,01-20-2018,9.12797E+15,1,truffle butter ramen
38669,01-20-2018,9.08495E+14,1,truffle butter ramen
38670,01-20-2018,9.08495E+14,1,truffle butter ramen
38671,01-20-2018,7.05334E+15,2,spicy miso ramen
38672,01-20-2018,7.05334E+15,2,spicy miso ramen
38673,01-20-2018,3.42763E+15,1,truffle butter ramen
38674,01-20-2018,3.42763E+15,1,truffle butter ramen
38675,01-20-2018,2.29353E+15,1,tonkotsu ramen
38676,01-20-2018,2.29353E+15,1,tonkotsu ramen
38677,01-20-2018,1.37161E+15,2,shio ramen
38678,01-20-2018,1.37161E+15,2,shio ramen
38679,01-20-2018,6.57779E+15,1,miso crab ramen
38680,01-20-2018,6.57779E+15,1,miso crab ramen
38681,01-20-2018,1.00402E+15,1,tori paitan ramen
38682,01-20-2018,1.00402E+15,1,tori paitan ramen
38683,01-20-2018,4.75679E+15,1,truffle butter ramen
38684,01-20-2018,4.75679E+15,1,truffle butter ramen
38685,01-20-2018,2.31637E+14,1,vegetarian spicy miso
38686,01-20-2018,2.31637E+14,1,vegetarian spicy miso
38687,01-20-2018,1.15925E+14,2,truffle butter ramen
38688,01-20-2018,1.15925E+14,2,truffle butter ramen
38689,01-20-2018,6.79427E+15,1,vegetarian spicy miso
38690,01-20-2018,6.79427E+15,1,vegetarian spicy miso
38691,01-20-2018,4.92564E+15,1,nagomi shoyu
38692,01-20-2018,4.92564E+15,1,nagomi shoyu
38693,01-20-2018,9.9716E+14,1,soft-shell miso crab ramen
38694,01-20-2018,9.9716E+14,1,soft-shell miso crab ramen
38695,01-20-2018,8.44829E+15,1,burnt garlic tonkotsu ramen
38696,01-20-2018,8.44829E+15,1,burnt garlic tonkotsu ramen
38697,01-20-2018,5.11582E+15,2,truffle butter ramen
38698,01-20-2018,5.11582E+15,2,truffle butter ramen
38699,01-20-2018,1.10255E+15,1,spicy miso ramen
38700,01-20-2018,1.10255E+15,1,spicy miso ramen
38701,01-20-2018,5.45425E+15,2,miso crab ramen
38702,01-20-2018,5.45425E+15,2,miso crab ramen
38703,01-20-2018,4.23158E+15,1,burnt garlic tonkotsu ramen
38704,01-20-2018,4.23158E+15,1,burnt garlic tonkotsu ramen
38705,01-20-2018,1.95623E+15,1,vegetarian spicy miso
38706,01-20-2018,1.95623E+15,1,vegetarian spicy miso
38707,01-20-2018,4.00862E+15,2,vegetarian spicy miso
38708,01-20-2018,4.00862E+15,2,vegetarian spicy miso
38709,01-20-2018,1.91082E+15,1,truffle butter ramen
38710,01-20-2018,1.91082E+15,1,truffle butter ramen
38711,01-20-2018,4.44126E+15,1,tori paitan ramen
38712,01-20-2018,4.44126E+15,1,tori paitan ramen
38713,01-20-2018,6.54824E+15,1,tori paitan ramen
38714,01-20-2018,6.54824E+15,1,tori paitan ramen
38715,01-20-2018,7.89229E+15,1,vegetarian curry + king trumpet mushroom ramen
38716,01-20-2018,7.89229E+15,1,vegetarian curry + king trumpet mushroom ramen
38717,01-20-2018,5.77482E+15,2,burnt garlic tonkotsu ramen
38718,01-20-2018,5.77482E+15,2,burnt garlic tonkotsu ramen
38719,01-20-2018,7.99251E+14,1,tonkotsu ramen
38720,01-20-2018,7.99251E+14,1,tonkotsu ramen
38721,01-20-2018,6.01118E+15,1,nagomi shoyu
38722,01-20-2018,6.01118E+15,1,nagomi shoyu
38723,01-20-2018,2.98097E+15,1,miso crab ramen
38724,01-20-2018,2.98097E+15,1,miso crab ramen
38725,01-20-2018,5.31788E+15,1,burnt garlic tonkotsu ramen
38726,01-20-2018,5.31788E+15,1,burnt garlic tonkotsu ramen
38727,01-20-2018,2.53898E+15,1,tori paitan ramen
38728,01-20-2018,2.53898E+15,1,tori paitan ramen
38729,01-20-2018,2.83541E+15,1,truffle butter ramen
38730,01-20-2018,2.83541E+15,1,truffle butter ramen
38731,01-20-2018,8.34974E+15,1,truffle butter ramen
38732,01-20-2018,8.34974E+15,1,truffle butter ramen
38733,01-20-2018,4.8872E+15,2,vegetarian curry + king trumpet mushroom ramen
38734,01-20-2018,4.8872E+15,2,vegetarian curry + king trumpet mushroom ramen
38735,01-20-2018,9.23103E+15,1,truffle butter ramen
38736,01-20-2018,9.23103E+15,1,truffle butter ramen
38737,01-20-2018,5.63234E+15,1,shio ramen
38738,01-20-2018,5.63234E+15,1,shio ramen
38739,01-21-2018,7.53296E+14,1,nagomi shoyu
38740,01-21-2018,7.53296E+14,1,nagomi shoyu
38741,01-21-2018,3.67217E+15,1,soft-shell miso crab ramen
38742,01-21-2018,3.67217E+15,1,soft-shell miso crab ramen
38743,01-21-2018,5.96528E+15,1,burnt garlic tonkotsu ramen
38744,01-21-2018,5.96528E+15,1,burnt garlic tonkotsu ramen
38745,01-21-2018,6.25016E+15,1,soft-shell miso crab ramen
38746,01-21-2018,6.25016E+15,1,soft-shell miso crab ramen
38747,01-21-2018,4.67193E+15,1,soft-shell miso crab ramen
38748,01-21-2018,4.67193E+15,1,soft-shell miso crab ramen
38749,01-21-2018,9.1061E+13,2,soft-shell miso crab ramen
38750,01-21-2018,9.1061E+13,2,soft-shell miso crab ramen
38751,01-21-2018,7.07221E+15,1,soft-shell miso crab ramen
38752,01-21-2018,7.07221E+15,1,soft-shell miso crab ramen
38753,01-21-2018,4.69758E+15,1,nagomi shoyu
38754,01-21-2018,4.69758E+15,1,nagomi shoyu
38755,01-21-2018,2.31823E+15,1,vegetarian spicy miso
38756,01-21-2018,2.31823E+15,1,vegetarian spicy miso
38757,01-21-2018,7.13651E+15,2,soft-shell miso crab ramen
38758,01-21-2018,7.13651E+15,2,soft-shell miso crab ramen
38759,01-21-2018,4.17972E+15,1,spicy miso ramen
38760,01-21-2018,4.17972E+15,1,spicy miso ramen
38761,01-21-2018,2.4319E+15,1,spicy miso ramen
38762,01-21-2018,2.4319E+15,1,spicy miso ramen
38763,01-21-2018,2.27747E+15,1,tori paitan ramen
38764,01-21-2018,2.27747E+15,1,tori paitan ramen
38765,01-21-2018,2.81249E+15,4,nagomi shoyu
38766,01-21-2018,2.81249E+15,4,nagomi shoyu
38767,01-21-2018,4.07608E+15,1,nagomi shoyu
38768,01-21-2018,4.07608E+15,1,nagomi shoyu
38769,01-21-2018,9.25434E+15,1,miso crab ramen
38770,01-21-2018,9.25434E+15,1,miso crab ramen
38771,01-21-2018,9.88409E+15,1,nagomi shoyu
38772,01-21-2018,9.88409E+15,1,nagomi shoyu
38773,01-21-2018,7.2793E+15,2,spicy miso ramen
38774,01-21-2018,7.2793E+15,2,spicy miso ramen
38775,01-21-2018,3.36755E+15,1,miso crab ramen
38776,01-21-2018,3.36755E+15,1,miso crab ramen
38777,01-21-2018,3.54941E+15,1,soft-shell miso crab ramen
38778,01-21-2018,3.54941E+15,1,soft-shell miso crab ramen
38779,01-21-2018,7.15241E+15,1,nagomi shoyu
38780,01-21-2018,7.15241E+15,1,nagomi shoyu
38781,01-21-2018,5.47059E+15,1,vegetarian spicy miso
38782,01-21-2018,5.47059E+15,1,vegetarian spicy miso
38783,01-21-2018,8.36254E+14,4,miso crab ramen
38784,01-21-2018,8.36254E+14,4,miso crab ramen
38785,01-21-2018,7.80998E+15,4,spicy miso ramen
38786,01-21-2018,7.80998E+15,4,spicy miso ramen
38787,01-21-2018,4.84844E+15,1,soft-shell miso crab ramen
38788,01-21-2018,4.84844E+15,1,soft-shell miso crab ramen
38789,01-22-2018,8.91057E+15,3,spicy miso ramen
38790,01-22-2018,8.91057E+15,3,spicy miso ramen
38791,01-22-2018,8.69276E+15,1,tori paitan ramen
38792,01-22-2018,8.69276E+15,1,tori paitan ramen
38793,01-22-2018,2.89858E+15,1,soft-shell miso crab ramen
38794,01-22-2018,2.89858E+15,1,soft-shell miso crab ramen
38795,01-22-2018,6.4239E+15,1,truffle butter ramen
38796,01-22-2018,6.4239E+15,1,truffle butter ramen
38797,01-22-2018,8.78433E+15,2,shio ramen
38798,01-22-2018,8.78433E+15,2,shio ramen
38799,01-22-2018,4.27545E+15,1,nagomi shoyu
38800,01-22-2018,4.27545E+15,1,nagomi shoyu
38801,01-22-2018,6.03335E+15,1,spicy miso ramen
38802,01-22-2018,6.03335E+15,1,spicy miso ramen
38803,01-22-2018,1.93063E+15,1,miso crab ramen
38804,01-22-2018,1.93063E+15,1,miso crab ramen
38805,01-22-2018,8.5292E+15,1,vegetarian spicy miso
38806,01-22-2018,8.5292E+15,1,vegetarian spicy miso
38807,01-22-2018,4.36808E+15,1,truffle butter ramen
38808,01-22-2018,4.36808E+15,1,truffle butter ramen
38809,01-22-2018,8.73866E+15,2,nagomi shoyu
38810,01-22-2018,8.73866E+15,2,nagomi shoyu
38811,01-22-2018,7.19026E+15,1,soft-shell miso crab ramen
38812,01-22-2018,7.19026E+15,1,soft-shell miso crab ramen
38813,01-22-2018,5.74928E+15,4,tori paitan ramen
38814,01-22-2018,5.74928E+15,4,tori paitan ramen
38815,01-22-2018,4.95347E+15,2,vegetarian curry + king trumpet mushroom ramen
38816,01-22-2018,4.95347E+15,2,vegetarian curry + king trumpet mushroom ramen
38817,01-22-2018,2.43951E+15,1,tori paitan ramen
38818,01-22-2018,2.43951E+15,1,tori paitan ramen
38819,01-22-2018,3.37147E+15,1,tori paitan ramen
38820,01-22-2018,3.37147E+15,1,tori paitan ramen
38821,01-22-2018,4.99364E+15,1,burnt garlic tonkotsu ramen
38822,01-22-2018,4.99364E+15,1,burnt garlic tonkotsu ramen
38823,01-22-2018,1.5197E+15,1,tonkotsu ramen
38824,01-22-2018,1.5197E+15,1,tonkotsu ramen
38825,01-22-2018,3.42118E+15,1,truffle butter ramen
38826,01-22-2018,3.42118E+15,1,truffle butter ramen
38827,01-22-2018,8.79324E+15,1,tori paitan ramen
38828,01-22-2018,8.79324E+15,1,tori paitan ramen
38829,01-22-2018,6.14978E+15,1,soft-shell miso crab ramen
38830,01-22-2018,6.14978E+15,1,soft-shell miso crab ramen
38831,01-22-2018,4.92059E+15,1,vegetarian curry + king trumpet mushroom ramen
38832,01-22-2018,4.92059E+15,1,vegetarian curry + king trumpet mushroom ramen
38833,01-22-2018,8.54353E+15,1,tonkotsu ramen
38834,01-22-2018,8.54353E+15,1,tonkotsu ramen
38835,01-22-2018,2.29747E+15,1,tori paitan ramen
38836,01-22-2018,2.29747E+15,1,tori paitan ramen
38837,01-22-2018,8.30864E+15,1,shio ramen
38838,01-22-2018,8.30864E+15,1,shio ramen
38839,01-22-2018,2.13476E+15,1,soft-shell miso crab ramen
38840,01-22-2018,2.13476E+15,1,soft-shell miso crab ramen
38841,01-22-2018,2.48092E+15,1,vegetarian spicy miso
38842,01-22-2018,2.48092E+15,1,vegetarian spicy miso
38843,01-22-2018,1.90772E+15,1,nagomi shoyu
38844,01-22-2018,1.90772E+15,1,nagomi shoyu
38845,01-22-2018,4.98644E+14,2,shio ramen
38846,01-22-2018,4.98644E+14,2,shio ramen
38847,01-22-2018,1.47014E+15,1,soft-shell miso crab ramen
38848,01-22-2018,1.47014E+15,1,soft-shell miso crab ramen
38849,01-22-2018,7.2284E+14,1,shio ramen
38850,01-22-2018,7.2284E+14,1,shio ramen
38851,01-22-2018,7.66023E+15,1,tori paitan ramen
38852,01-22-2018,7.66023E+15,1,tori paitan ramen
38853,01-22-2018,3.99588E+15,1,spicy miso ramen
38854,01-22-2018,3.99588E+15,1,spicy miso ramen
38855,01-22-2018,9.98068E+15,1,tonkotsu ramen
38856,01-22-2018,9.98068E+15,1,tonkotsu ramen
38857,01-22-2018,8.65866E+15,1,tori paitan ramen
38858,01-22-2018,8.65866E+15,1,tori paitan ramen
38859,01-22-2018,4.51832E+15,1,shio ramen
38860,01-22-2018,4.51832E+15,1,shio ramen
38861,01-22-2018,7.16556E+15,2,soft-shell miso crab ramen
38862,01-22-2018,7.16556E+15,2,soft-shell miso crab ramen
38863,01-22-2018,6.45307E+15,1,nagomi shoyu
38864,01-22-2018,6.45307E+15,1,nagomi shoyu
38865,01-22-2018,7.96932E+15,1,truffle butter ramen
38866,01-22-2018,7.96932E+15,1,truffle butter ramen
38867,01-22-2018,6.73675E+15,1,burnt garlic tonkotsu ramen
38868,01-22-2018,6.73675E+15,1,burnt garlic tonkotsu ramen
38869,01-22-2018,7.8994E+14,1,nagomi shoyu
38870,01-22-2018,7.8994E+14,1,nagomi shoyu
38871,01-22-2018,9.39306E+15,1,burnt garlic tonkotsu ramen
38872,01-22-2018,9.39306E+15,1,burnt garlic tonkotsu ramen
38873,01-22-2018,1.62478E+15,1,shio ramen
38874,01-22-2018,1.62478E+15,1,shio ramen
38875,01-22-2018,3.16572E+15,1,vegetarian spicy miso
38876,01-22-2018,3.16572E+15,1,vegetarian spicy miso
38877,01-22-2018,2.34963E+15,2,nagomi shoyu
38878,01-22-2018,2.34963E+15,2,nagomi shoyu
38879,01-22-2018,7.78409E+15,1,shio ramen
38880,01-22-2018,7.78409E+15,1,shio ramen
38881,01-22-2018,3.67968E+15,4,spicy miso ramen
38882,01-22-2018,3.67968E+15,4,spicy miso ramen
38883,01-22-2018,4.70506E+15,1,vegetarian spicy miso
38884,01-22-2018,4.70506E+15,1,vegetarian spicy miso
38885,01-22-2018,8.82569E+15,2,soft-shell miso crab ramen
38886,01-22-2018,8.82569E+15,2,soft-shell miso crab ramen
38887,01-22-2018,6.54642E+15,1,nagomi shoyu
38888,01-22-2018,6.54642E+15,1,nagomi shoyu
38889,01-22-2018,2.09944E+15,1,miso crab ramen
38890,01-22-2018,2.09944E+15,1,miso crab ramen
38891,01-22-2018,2.2874E+14,1,tori paitan ramen
38892,01-22-2018,2.2874E+14,1,tori paitan ramen
38893,01-22-2018,4.08724E+15,1,tori paitan ramen
38894,01-22-2018,4.08724E+15,1,tori paitan ramen
38895,01-22-2018,2.76556E+15,4,vegetarian curry + king trumpet mushroom ramen
38896,01-22-2018,2.76556E+15,4,vegetarian curry + king trumpet mushroom ramen
38897,01-22-2018,8.98693E+15,1,burnt garlic tonkotsu ramen
38898,01-22-2018,8.98693E+15,1,burnt garlic tonkotsu ramen
38899,01-22-2018,5.00562E+15,4,tonkotsu ramen
38900,01-22-2018,5.00562E+15,4,tonkotsu ramen
38901,01-22-2018,9.18862E+15,1,shio ramen
38902,01-22-2018,9.18862E+15,1,shio ramen
38903,01-22-2018,3.96678E+15,4,nagomi shoyu
38904,01-22-2018,3.96678E+15,4,nagomi shoyu
38905,01-22-2018,2.68203E+15,1,spicy miso ramen
38906,01-22-2018,2.68203E+15,1,spicy miso ramen
38907,01-22-2018,5.78242E+15,1,miso crab ramen
38908,01-22-2018,5.78242E+15,1,miso crab ramen
38909,01-22-2018,3.77435E+15,2,vegetarian spicy miso
38910,01-22-2018,3.77435E+15,2,vegetarian spicy miso
38911,01-22-2018,2.72521E+15,2,spicy miso ramen
38912,01-22-2018,2.72521E+15,2,spicy miso ramen
38913,01-22-2018,3.69871E+15,1,nagomi shoyu
38914,01-22-2018,3.69871E+15,1,nagomi shoyu
38915,01-22-2018,6.04798E+15,2,tonkotsu ramen
38916,01-22-2018,6.04798E+15,2,tonkotsu ramen
38917,01-22-2018,3.17812E+15,1,miso crab ramen
38918,01-22-2018,3.17812E+15,1,miso crab ramen
38919,01-22-2018,9.21538E+15,4,burnt garlic tonkotsu ramen
38920,01-22-2018,9.21538E+15,4,burnt garlic tonkotsu ramen
38921,01-22-2018,3.14817E+15,1,tonkotsu ramen
38922,01-22-2018,3.14817E+15,1,tonkotsu ramen
38923,01-22-2018,7.37461E+15,1,spicy miso ramen
38924,01-22-2018,7.37461E+15,1,spicy miso ramen
38925,01-22-2018,3.48914E+15,1,tori paitan ramen
38926,01-22-2018,3.48914E+15,1,tori paitan ramen
38927,01-22-2018,8.42364E+15,1,tonkotsu ramen
38928,01-22-2018,8.42364E+15,1,tonkotsu ramen
38929,01-22-2018,9.87747E+15,2,vegetarian spicy miso
38930,01-22-2018,9.87747E+15,2,vegetarian spicy miso
38931,01-22-2018,8.46979E+15,1,tonkotsu ramen
38932,01-22-2018,8.46979E+15,1,tonkotsu ramen
38933,01-22-2018,1.35974E+15,2,tonkotsu ramen
38934,01-22-2018,1.35974E+15,2,tonkotsu ramen
38935,01-22-2018,4.14935E+14,1,tori paitan ramen
38936,01-22-2018,4.14935E+14,1,tori paitan ramen
38937,01-22-2018,8.66956E+15,1,vegetarian curry + king trumpet mushroom ramen
38938,01-22-2018,8.66956E+15,1,vegetarian curry + king trumpet mushroom ramen
38939,01-22-2018,4.42252E+15,1,burnt garlic tonkotsu ramen
38940,01-22-2018,4.42252E+15,1,burnt garlic tonkotsu ramen
38941,01-22-2018,7.1992E+15,2,vegetarian spicy miso
38942,01-22-2018,7.1992E+15,2,vegetarian spicy miso
38943,01-22-2018,6.37213E+15,1,nagomi shoyu
38944,01-22-2018,6.37213E+15,1,nagomi shoyu
38945,01-22-2018,4.89256E+15,3,vegetarian spicy miso
38946,01-22-2018,4.89256E+15,3,vegetarian spicy miso
38947,01-22-2018,4.25763E+14,1,burnt garlic tonkotsu ramen
38948,01-22-2018,4.25763E+14,1,burnt garlic tonkotsu ramen
38949,01-22-2018,7.20062E+15,1,vegetarian curry + king trumpet mushroom ramen
38950,01-22-2018,7.20062E+15,1,vegetarian curry + king trumpet mushroom ramen
38951,01-22-2018,7.93544E+15,2,miso crab ramen
38952,01-22-2018,7.93544E+15,2,miso crab ramen
38953,01-22-2018,2.02853E+15,1,tonkotsu ramen
38954,01-22-2018,2.02853E+15,1,tonkotsu ramen
38955,01-22-2018,3.66522E+15,4,burnt garlic tonkotsu ramen
38956,01-22-2018,3.66522E+15,4,burnt garlic tonkotsu ramen
38957,01-22-2018,8.90218E+15,3,shio ramen
38958,01-22-2018,8.90218E+15,3,shio ramen
38959,01-22-2018,8.61958E+15,1,soft-shell miso crab ramen
38960,01-22-2018,8.61958E+15,1,soft-shell miso crab ramen
38961,01-22-2018,3.2574E+15,1,truffle butter ramen
38962,01-22-2018,3.2574E+15,1,truffle butter ramen
38963,01-22-2018,6.10719E+15,1,truffle butter ramen
38964,01-22-2018,6.10719E+15,1,truffle butter ramen
38965,01-22-2018,5.74887E+15,1,tonkotsu ramen
38966,01-22-2018,5.74887E+15,1,tonkotsu ramen
38967,01-22-2018,1.11363E+15,1,spicy miso ramen
38968,01-22-2018,1.11363E+15,1,spicy miso ramen
38969,01-22-2018,2.35244E+15,1,vegetarian spicy miso
38970,01-22-2018,2.35244E+15,1,vegetarian spicy miso
38971,01-22-2018,4.42222E+15,1,shio ramen
38972,01-22-2018,4.42222E+15,1,shio ramen
38973,01-22-2018,4.22022E+15,1,tonkotsu ramen
38974,01-22-2018,4.22022E+15,1,tonkotsu ramen
